preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
None (identity),PCA (50 components),Logistic Regression,0.102303,True,False,True,False,0.7258064516129032,0.7261363636363636,0.8329545454545455,0.725,0.7272727272727273,
None (identity),PCA (50 components),SVM (linear),0.152217,True,False,True,False,0.8225806451612904,0.7909090909090909,0.8318181818181818,0.9,0.6818181818181818,
None (identity),PCA (50 components),SVM (RBF),0.154303,True,False,True,False,0.9193548387096774,0.9068181818181817,0.8568181818181818,0.95,0.8636363636363636,
None (identity),PCA (50 components),Decision Tree,0.071903,True,False,True,False,0.6774193548387096,0.678409090909091,0.678409090909091,0.675,0.6818181818181818,
None (identity),PCA (50 components),Naive Bayes,0.072628,True,False,True,False,0.7741935483870968,0.7329545454545454,0.7931818181818181,0.875,0.5909090909090909,
None (identity),PCA (50 components),k-NN,0.072921,True,False,True,False,0.8064516129032258,0.7477272727272727,0.8426136363636364,0.95,0.5454545454545454,
None (identity),PCA (50 components),K-TSP (Top-Scoring Pairs),0.141155,True,False,True,False,0.6612903225806451,0.6863636363636363,0.8073863636363636,0.6,0.7727272727272727,
None (identity),PCA (50 components),Nearest Shrunken Centroid,0.065144,True,False,True,False,0.6935483870967742,0.7318181818181818,0.7772727272727272,0.6,0.8636363636363636,
None (identity),Class-conditional PCA,Random Forest,4.491828,True,False,True,False,0.8064516129032258,0.7477272727272727,0.8772727272727273,0.95,0.5454545454545454,
None (identity),Class-conditional PCA,Gradient Boosting,0.506531,True,False,True,False,0.7096774193548387,0.6318181818181818,0.577840909090909,0.9,0.36363636363636365,
None (identity),Class-conditional PCA,Hist Gradient Boosting,0.221672,True,False,True,False,0.7096774193548387,0.6318181818181818,0.7852272727272727,0.9,0.36363636363636365,
None (identity),Class-conditional PCA,Logistic Regression,0.230957,True,False,True,False,0.6935483870967742,0.6704545454545454,0.7113636363636364,0.75,0.5909090909090909,
None (identity),Class-conditional PCA,SVM (linear),0.184489,True,False,True,False,0.7258064516129032,0.6852272727272727,0.6704545454545454,0.825,0.5454545454545454,
None (identity),Class-conditional PCA,SVM (RBF),0.159785,True,False,True,False,0.8870967741935484,0.8613636363636363,0.8704545454545455,0.95,0.7727272727272727,
